R,RDes,P,PDes,Y,YDes,FaultIn
-0.9261249,-6.420295,-0.6342031,-0.3487174,0.742332,20.48406,0
2.326025,-6.563784,2.195187,-0.4032042,-0.8386127,20.43491,0
-5.157917,-7.372912,-1.486283,0.3294568,-1.579365,20.37445,0
5.588832,-6.214219,6.190138,-0.5653811,-2.818315,20.30641,0
-2.770282,-7.059281,-6.921344,0.2316629,-0.121981,20.34251,0
1.341434,-7.310389,5.356609,-0.3677748,0.8804036,20.42087,0
-0.8142548,-6.488601,-0.8641576,-0.1376445,1.856008,20.50842,0
-0.08785743,-6.493051,-0.1413532,-0.5487239,-0.2829611,20.46624,0
-7.127304,-7.545316,-1.981038,0.4427302,0.4224609,20.53515,0
1.788829,-6.027398,4.919505,-0.4544547,0.9414783,20.59873,0
-1.062545,-6.24909,2.949422,-0.3747192,1.068874,20.64422,0
1.620508,-7.224787,0.3224358,-0.519806,-0.5045818,20.58858,0
1.482233,-6.550658,2.237731,-0.06500825,-0.1107977,20.58464,0
-0.2426248,-7.128121,-5.086902,0.04132695,-1.554379,20.57261,0
-2.346054,-7.355743,0.3396576,0.1870534,0.3831943,20.66311,0
2.602004,-6.296058,1.237476,-0.6999069,0.202331,20.75016,0
0.09039076,-6.920021,-3.570473,-0.3181623,-0.2369035,20.7572,0
3.047372,-7.044175,-2.392924,-0.3047236,-1.265223,20.75815,0
-8.461109,-6.777494,-0.1815713,0.2635466,-1.920495,20.70067,0
2.650071,-6.349712,4.630601,-0.5637876,0.9848946,20.73245,0
-4.244537,-7.136957,-0.7341196,-0.05848889,-1.143334,20.65911,0
4.137631,-6.174552,4.717993,-0.5755852,-0.3337557,20.5519,0
-1.756923,-6.461739,-0.9959243,-0.3319246,-1.442042,20.50749,0
-4.158133,-6.823079,3.900035,0.1240839,-0.2425549,20.47662,0
-2.017441,-6.69062,-3.034001,0.2385446,-1.018734,20.44096,0
3.346186,-6.255001,-0.2243885,-0.5936279,-0.8824407,20.44443,0
5.598004,-6.591274,4.855242,-0.529009,0.1016933,20.45702,0
-3.855707,-6.67273,-3.704197,0.2612711,-1.617649,20.35937,0
-0.3305719,-6.485231,0.1430449,-0.2185356,0.5147939,20.35449,0
-5.70535,-6.787794,-3.959066,0.1612321,-2.509411,20.30892,0
-0.7642007,-6.454548,5.889601,0.2874568,-1.324213,20.14011,0
-2.487634,-6.923124,-5.166371,0.254831,-3.721633,20.00266,0
-9.101786,-6.418245,3.029217,0.4665897,0.3713588,20.04332,0
5.269536,-6.160744,-0.968937,-0.1579336,0.924108,20.04731,0
2.332505,-6.153202,0.36918,0.05152574,-0.6554518,20.03078,0
1.089894,-6.425619,5.611617,-0.1435442,0.1062812,20.02108,0
2.752563,-6.489921,1.983177,0.3402415,0.5500605,19.91378,0
-2.876361,-6.321936,-3.178232,0.1567639,-1.355893,19.88579,0
11.19176,-6.924752,-2.591547,-0.8988237,-0.5000554,19.87812,0
-5.936275,-6.10464,0.4099604,0.7314379,-0.7022902,19.88523,0
0.9883953,-5.706977,-0.9956948,-0.1423569,-1.156852,19.88663,0
6.164571,-6.557753,-1.691084,-0.5650696,-0.2221692,19.8932,0
-5.753679,-6.056916,-0.9077676,0.6160227,0.08769441,19.90535,0
2.696401,-5.614938,3.43642,-0.1427502,-0.2955265,19.90022,0
7.488053,-6.896053,-1.559572,-0.7145388,-0.1565452,19.786,0
-5.126995,-6.168307,-0.4668337,0.3947489,-1.704709,19.79194,0
4.75317,-5.671484,1.897466,-0.6475459,0.516065,19.85585,0
8.856879,-6.758501,2.173089,-1.125444,0.9240418,19.82661,0
-6.482188,-6.176547,0.04567836,0.3018189,-1.519315,19.80425,0
4.622264,-5.915539,3.112247,-0.5743119,-0.5605813,19.80967,0
10.03695,-7.287821,-3.641718,-1.20436,0.2406213,19.82771,0
-6.608081,-6.414376,-1.097856,0.5147789,-1.23565,19.78039,0
10.96513,-6.128993,1.746948,-0.8631301,-1.495759,19.69833,0
7.042435,-7.295426,-4.150867,-1.201521,-0.8442163,19.71132,0
-2.825741,-6.845073,-3.161021,-0.1505184,-4.278369,19.52474,0
5.220287,-6.721196,2.303992,-0.9352559,-0.9646194,19.54911,0
13.67385,-7.451476,-1.473493,-2.683553,-1.247059,19.47045,0
0.4467184,-8.002595,-5.171425,-1.596759,-0.6653721,19.39678,0
-7.229107,-7.863162,-1.424781,-0.9996006,-2.748289,19.31419,0
10.91551,-8.726861,-0.1455315,-2.858606,-1.93777,19.16391,0
10.75115,-8.992043,-4.091172,-3.92765,-3.83336,18.92072,0
3.100273,-9.726149,-6.621539,-3.831051,-7.230782,18.5489,0
0.1315606,-10.54654,-3.772823,-4.516805,-6.245622,18.25131,0
12.66628,-10.93661,-6.88792,-6.431069,-6.252392,17.85834,0
11.78382,-12.17441,-9.020086,-7.501918,-7.248206,17.49638,0
2.842871,-13.89466,-10.06986,-6.831884,-9.061433,16.95356,0
4.891683,-14.13583,-7.507395,-7.247158,-8.669357,16.45233,0
17.16392,-14.52797,-4.164992,-8.767038,-9.816852,15.92336,0
5.447577,-16.64037,-10.75496,-9.419745,-10.23934,15.35861,0
-4.988329,-17.51304,-6.49409,-9.108941,-11.36597,14.68723,0
-3.463444,-17.84855,-0.4468712,-8.451786,-12.81102,14.06877,0
