	R	RDes	P	PDes	Y	YDes	FaultIn	RRPrediction
186	-81.6110130437658	183.56360683879902	105.82267861490699	117.291594712212	-256.654548405366	-89.7092385968688	5	5
187	-80.92833716231421	152.482387440405	143.817834006232	153.709132908346	-292.456333389005	-119.24404280649401	5	5
188	-95.1528924538257	113.02630175560301	171.096280177918	174.49981184734298	-313.029585518055	-111.978056127234	5	5
189	-103.467109409722	93.1554361796317	170.744324821133	166.31738289847002	-319.59127500124	-69.4476977080476	5	5
190	-75.62645833548441	111.11978907688601	169.77825331781798	169.506144114601	-321.238586170391	-5.31664604254751	5	5
191	-46.89209197007111	115.325059956572	169.42311939950199	166.270586621965	-323.080446912218	44.4030970049034	5	5
192	-44.4776263408045	92.8470607221878	163.132353876	155.404610189958	-321.478066073872	79.5684453677756	5	5
193	-67.7941592612346	57.8108835116767	117.425646242459	102.234327509062	-316.497537089155	110.360752332665	5	3
194	-69.70034600241979	45.8359098551999	79.94022161018779	68.0042441286819	-314.355051265959	134.794638747524	5	3
195	-55.089715816799604	59.9433297933216	50.1537476934091	45.7269503848836	-314.419519772672	129.832902809317	5	3
196	-30.374659310767303	65.9892294205535	55.164869257589906	58.528812844752295	-315.834699105615	106.321736289047	5	3
197	-33.3308883116974	48.62363326242679	55.847397602695	56.0551311498255	-313.58522125454397	82.001507562603	5	3
198	-37.137525811521705	36.0665676364746	62.980011791154496	65.2045349573352	-311.24885212655	58.0854128009408	5	3
199	-37.067296563297205	36.403850628997105	55.6454333982226	51.850574446318795	-309.425564569766	30.1884844932586	5	3
200	-18.557578483446502	47.2852868590695	54.5428354957417	59.606440321354704	-310.065189097941	15.066544297297302	5	5
201	-24.0881245016252	29.220753490714003	62.54995698149239	62.684226490375096	-307.518228394544	31.484170646353604	5	3
202	-38.2092507609237	15.0381217637695	61.283981664724905	62.58199374676929	-303.842617783304	60.217216216457004	5	3
203	-55.4125931978459	0.322515429922151	53.70437552007811	45.9052713556084	-299.760063538614	87.22849514390292	5	3
204	-44.651797027677205	20.5643128716109	23.370593882691	17.626208899510104	-299.406709105793	109.623254685898	5	3
205	-29.532200917192	32.3933686605128	14.165601620575302	15.9107043133442	-299.6437283206	133.689302035689	5	3
206	-22.0750161789827	39.670454392261895	22.6084556864875	27.4228091988523	-298.87380081042005	133.396036013611	5	3
207	-16.6631561804195	40.3079308347255	35.909460341175	39.811223994031295	-297.84444332157904	125.84523185648099	5	3
208	-27.3429296611999	25.9521985946204	40.6228072778994	39.597334834328706	-294.68954874019	100.452165376106	5	3
209	-37.388090570613706	19.2100091386941	32.7496235251808	32.2211856029203	-291.61997286327596	73.9899967954235	5	3
210	-39.8861643884952	18.016099754122	34.7143928671979	33.6031837807973	-289.56693947367296	47.545831576866796	5	3
